relation_id,head_entity_id,relation_type,tail_entity_id,evidence_text,source,source_id,confidence,created_at
rel_d5dd7286198ca934,D0000001,has_symptom,ent_18e1dd4ae37c4149,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.75,2026-04-10T11:06:57+00:00
rel_73fd9abf7e5803df,ent_2358a9d9c825264e,treats,D003866,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.78,2026-04-10T11:06:57+00:00
rel_c148eb195b6127cc,ent_2358a9d9c825264e,treats,D003865,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.78,2026-04-10T11:06:57+00:00
rel_b58b0f8512bf317a,ent_2358a9d9c825264e,treats,D0000001,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.78,2026-04-10T11:06:57+00:00
rel_871acfbae6fc2cbd,D003866,associated_with,ent_582f9013f10f688c,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.73,2026-04-10T11:06:57+00:00
rel_c80359447c8cb856,D003865,associated_with,ent_582f9013f10f688c,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.73,2026-04-10T11:06:57+00:00
rel_cfbdc7f507d535d6,D0000001,associated_with,ent_582f9013f10f688c,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.73,2026-04-10T11:06:57+00:00
rel_fe7120b4601faacc,ent_18e1dd4ae37c4149,associated_with,ent_582f9013f10f688c,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.71,2026-04-10T11:06:57+00:00
rel_dbd5aa763edd32cb,ent_52526c57067428a0,associated_with,ent_582f9013f10f688c,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.69,2026-04-10T11:06:57+00:00
rel_8107fa2485db033e,D003866,related_to,ent_ef632ae8fa4d34ab,"Major depressive disorder (MDD) with atypical features, namely depression with atypical features (AFD), is one of the most common clinical specifiers of MDD, closely associated with bipolar disorder (BD). However, there is still a lack of clinical guidelines for the diagnosis, treatment, and prognosis of AFD. Our study mainly focuses on three issues about how to identify AFD, what is the appropriate individualized treatment for AFD, and what are the predictive biomarkers of conversion to BD. The",pubmed,37143128,0.67,2026-04-10T11:06:57+00:00
rel_06308f7e25510692,D003866,related_to,ent_ffd81c2edd6b5968,"Major depressive disorder (MDD) with atypical features, namely depression with atypical features (AFD), is one of the most common clinical specifiers of MDD, closely associated with bipolar disorder (BD). However, there is still a lack of clinical guidelines for the diagnosis, treatment, and prognosis of AFD. Our study mainly focuses on three issues about how to identify AFD, what is the appropriate individualized treatment for AFD, and what are the predictive biomarkers of conversion to BD. The",pubmed,37143128,0.67,2026-04-10T11:06:57+00:00
rel_d83e7fbacb8b7b44,D003865,related_to,ent_ef632ae8fa4d34ab,"Major depressive disorder (MDD) with atypical features, namely depression with atypical features (AFD), is one of the most common clinical specifiers of MDD, closely associated with bipolar disorder (BD). However, there is still a lack of clinical guidelines for the diagnosis, treatment, and prognosis of AFD. Our study mainly focuses on three issues about how to identify AFD, what is the appropriate individualized treatment for AFD, and what are the predictive biomarkers of conversion to BD. The",pubmed,37143128,0.67,2026-04-10T11:06:57+00:00
rel_3f2ac334b620bd96,D003865,related_to,ent_ffd81c2edd6b5968,"Major depressive disorder (MDD) with atypical features, namely depression with atypical features (AFD), is one of the most common clinical specifiers of MDD, closely associated with bipolar disorder (BD). However, there is still a lack of clinical guidelines for the diagnosis, treatment, and prognosis of AFD. Our study mainly focuses on three issues about how to identify AFD, what is the appropriate individualized treatment for AFD, and what are the predictive biomarkers of conversion to BD. The",pubmed,37143128,0.67,2026-04-10T11:06:57+00:00
rel_7fb2fbe826ef73f9,ent_019d439be2c7e49a,related_to,ent_ef632ae8fa4d34ab,"Major depressive disorder (MDD) with atypical features, namely depression with atypical features (AFD), is one of the most common clinical specifiers of MDD, closely associated with bipolar disorder (BD). However, there is still a lack of clinical guidelines for the diagnosis, treatment, and prognosis of AFD. Our study mainly focuses on three issues about how to identify AFD, what is the appropriate individualized treatment for AFD, and what are the predictive biomarkers of conversion to BD. The",pubmed,37143128,0.67,2026-04-10T11:06:57+00:00
rel_6ca0838565c46d2b,ent_019d439be2c7e49a,related_to,ent_ffd81c2edd6b5968,"Major depressive disorder (MDD) with atypical features, namely depression with atypical features (AFD), is one of the most common clinical specifiers of MDD, closely associated with bipolar disorder (BD). However, there is still a lack of clinical guidelines for the diagnosis, treatment, and prognosis of AFD. Our study mainly focuses on three issues about how to identify AFD, what is the appropriate individualized treatment for AFD, and what are the predictive biomarkers of conversion to BD. The",pubmed,37143128,0.67,2026-04-10T11:06:57+00:00
rel_5ff6644ff8e83fb6,ent_994629e5bf158a79,related_to,ent_ef632ae8fa4d34ab,"Major depressive disorder (MDD) with atypical features, namely depression with atypical features (AFD), is one of the most common clinical specifiers of MDD, closely associated with bipolar disorder (BD). However, there is still a lack of clinical guidelines for the diagnosis, treatment, and prognosis of AFD. Our study mainly focuses on three issues about how to identify AFD, what is the appropriate individualized treatment for AFD, and what are the predictive biomarkers of conversion to BD. The",pubmed,37143128,0.67,2026-04-10T11:06:57+00:00
